gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000258285.1_ASM25828v1_genomic_CDS_3517	AJKG01000071.1	11726	12496	-	GCA_001010525.1_ASM101052v1_genomic_CDS_4860	1	shell	0	4	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3518	AJKG01000071.1	12605	13291	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_5822	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3519	AJKG01000071.1	13367	13882	+	GCA_001045515.1_ASM104551v1_genomic_CDS_0308	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3520	AJKG01000071.1	13922	14680	-	GCA_000987945.1_ASM98794v1_genomic_CDS_4554	1	shell	1	6	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3521	AJKG01000071.1	14852	15604	-	GCA_002025755.1_ASM202575v1_genomic_CDS_2513	1	shell	1	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3522	AJKG01000071.1	15698	16396	+	GCA_001010525.1_ASM101052v1_genomic_CDS_4865	1	shell	2	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3523	AJKG01000071.1	16410	17399	-	GCA_001513025.1_ASM151302v1_genomic_CDS_2484	1	persistent	1	5	17
GCA_000258285.1_ASM25828v1_genomic_CDS_3524	AJKG01000071.1	17403	18272	-	GCA_001312145.1_ASM131214v1_genomic_CDS_4640	1	persistent	2	1	6
GCA_000258285.1_ASM25828v1_genomic_CDS_3525	AJKG01000071.1	18283	19101	-	GCA_000935665.1_PDCFBP4219-G1_genomic_CDS_1992	1	persistent	2	1	5
GCA_000258285.1_ASM25828v1_genomic_CDS_3526	AJKG01000071.1	19263	20261	-	GCA_000733635.1_ASM73363v1_genomic_CDS_6227	1	shell	2	0	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3527	AJKG01000071.1	20438	20620	-	GCA_000801855.1_PfAU11518_genomic_CDS_4723	1	persistent	1	5	11
GCA_000258285.1_ASM25828v1_genomic_CDS_3528	AJKG01000071.1	20784	23066	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_5883	1	shell	2	0	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3529	AJKG01000071.1	23238	24416	+	GCA_001400795.1_PcuICMP11894_genomic_CDS_1213	1	persistent	0	7	36
GCA_000258285.1_ASM25828v1_genomic_CDS_3530	AJKG01000071.1	24645	26030	+	GCA_000335395.3_ASM33539v3_genomic_CDS_0281	1	shell	2	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3531	AJKG01000071.1	26086	27042	+	GCA_000496325.1_MDRPA05_genomic_CDS_6531	1	shell	0	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_3532	AJKG01000071.1	27095	28057	+	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_4856	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3533	AJKG01000071.1	28170	29141	+	GCA_001921095.1_TRN6622_genomic_CDS_4437	1	shell	1	2	6
GCA_000258285.1_ASM25828v1_genomic_CDS_3534	AJKG01000072.1	209	1591	+	GCA_001914085.1_ASM191408v1_genomic_CDS_1379	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3535	AJKG01000072.1	1726	2832	-	GCA_001270005.1_ASM127000v1_genomic_CDS_3247	1	persistent	3	4	30
GCA_000258285.1_ASM25828v1_genomic_CDS_3536	AJKG01000072.1	2918	3796	-	GCA_000953455.1_Ppseudo_Pac_genomic_CDS_0255	1	persistent	3	4	12
GCA_000258285.1_ASM25828v1_genomic_CDS_3537	AJKG01000072.1	3959	4624	-	GCA_001036075.1_ASM103607v1_genomic_CDS_1125	1	shell	1	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3538	AJKG01000072.1	4685	5746	-	GCA_000987945.1_ASM98794v1_genomic_CDS_4536	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3539	AJKG01000072.1	6002	6349	-	GCA_000467065.1_ASM46706v1_genomic_CDS_1098	2	persistent	7	11	44
GCA_000258285.1_ASM25828v1_genomic_CDS_3540	AJKG01000074.1	731	1441	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_4025	1	shell	1	3	14
GCA_000258285.1_ASM25828v1_genomic_CDS_3541	AJKG01000074.1	1426	1740	+	GCA_000467005.1_ASM46700v1_genomic_CDS_4335	1	shell	0	3	10
GCA_000258285.1_ASM25828v1_genomic_CDS_3542	AJKG01000074.1	1973	2590	-	GCA_000258285.1_ASM25828v1_genomic_CDS_3542	1	cloud	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3543	AJKG01000074.1	2869	3621	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_0303	1	shell	2	0	6
GCA_000258285.1_ASM25828v1_genomic_CDS_3544	AJKG01000074.1	3662	5020	+	GCA_002208585.1_ASM220858v1_genomic_CDS_1070	1	persistent	1	4	34
GCA_000258285.1_ASM25828v1_genomic_CDS_3545	AJKG01000074.1	5086	6456	+	GCA_002256045.1_ASM225604v1_genomic_CDS_4137	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3546	AJKG01000074.1	6572	7675	+	GCA_001706005.1_ASM170600v1_genomic_CDS_0688	1	shell	0	4	10
GCA_000258285.1_ASM25828v1_genomic_CDS_3547	AJKG01000074.1	8094	9191	+	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_6170	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3548	AJKG01000074.1	9246	10400	+	GCA_000467045.1_ASM46704v1_genomic_CDS_0676	1	persistent	1	3	17
GCA_000258285.1_ASM25828v1_genomic_CDS_3549	AJKG01000074.1	10397	11308	+	GCA_002282595.1_ASM228259v1_genomic_CDS_1690	1	persistent	2	2	13
GCA_000258285.1_ASM25828v1_genomic_CDS_3550	AJKG01000074.1	11391	12260	+	GCA_001312145.1_ASM131214v1_genomic_CDS_5760	1	persistent	1	5	25
GCA_000258285.1_ASM25828v1_genomic_CDS_3551	AJKG01000074.1	12438	14825	-	GCA_001465155.1_ASM146515v1_genomic_CDS_3914	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3552	AJKG01000074.1	14936	15988	+	GCA_001045515.1_ASM104551v1_genomic_CDS_0275	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3553	AJKG01000074.1	15967	16470	-	GCA_001045515.1_ASM104551v1_genomic_CDS_0274	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3554	AJKG01000074.1	16575	17150	-	GCA_001010525.1_ASM101052v1_genomic_CDS_3990	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3555	AJKG01000074.1	17263	18204	+	GCA_001010525.1_ASM101052v1_genomic_CDS_3991	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3556	AJKG01000074.1	18224	18976	-	GCA_001007345.1_ASM100734v1_genomic_CDS_1403	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3557	AJKG01000074.1	19094	19723	+	GCA_001990445.1_ASM199044v1_genomic_CDS_5781	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3558	AJKG01000074.1	19745	20299	-	GCA_000825745.1_PAE221_genomic_CDS_4466	1	shell	0	4	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3559	AJKG01000074.1	20362	20451	+	GCA_000572265.1_PA01_BK1_genomic_CDS_4468	1	shell	1	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3560	AJKG01000074.1	20565	21059	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_5562	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3561	AJKG01000074.1	21062	21754	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_0332	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3562	AJKG01000074.1	21826	22596	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_0333	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3563	AJKG01000074.1	22889	23326	+	GCA_000733615.1_ASM73361v1_genomic_CDS_2862	1	shell	1	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3564	AJKG01000074.1	23384	24613	-	GCA_001706005.1_ASM170600v1_genomic_CDS_3028	1	persistent	4	4	28
GCA_000258285.1_ASM25828v1_genomic_CDS_3565	AJKG01000074.1	24817	26211	+	GCA_000572265.1_PA01_BK1_genomic_CDS_4474	1	persistent	2	0	9
GCA_000258285.1_ASM25828v1_genomic_CDS_3566	AJKG01000074.1	26303	26968	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_4544	1	persistent	2	4	19
GCA_000258285.1_ASM25828v1_genomic_CDS_3567	AJKG01000074.1	27124	28056	+	GCA_000496325.1_MDRPA05_genomic_CDS_6567	1	shell	1	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3568	AJKG01000074.1	28140	28490	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_1776	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3569	AJKG01000074.1	28571	29605	-	GCA_001547575.1_ASM154757v1_genomic_CDS_3645	1	shell	0	5	6
GCA_000258285.1_ASM25828v1_genomic_CDS_3570	AJKG01000074.1	29621	31015	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_5318	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3571	AJKG01000074.1	31436	32479	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_5319	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_3572	AJKG01000074.1	32527	33315	-	GCA_001036075.1_ASM103607v1_genomic_CDS_5387	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3573	AJKG01000074.1	33312	34241	-	GCA_001036075.1_ASM103607v1_genomic_CDS_5388	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3574	AJKG01000074.1	34238	35287	-	GCA_000152525.1_ASM15252v1_genomic_CDS_3660	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3575	AJKG01000074.1	35650	36579	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_4408	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3576	AJKG01000074.1	36619	38595	-	GCA_000152525.1_ASM15252v1_genomic_CDS_3658	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_3577	AJKG01000074.1	38852	39577	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_4941	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3578	AJKG01000074.1	39620	39952	-	GCA_001036075.1_ASM103607v1_genomic_CDS_1797	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3579	AJKG01000074.1	40075	40746	-	GCA_000467045.1_ASM46704v1_genomic_CDS_1022	1	persistent	3	5	23
GCA_000258285.1_ASM25828v1_genomic_CDS_3580	AJKG01000074.1	41005	42519	+	GCA_001400415.1_PhoICMP7840_genomic_CDS_5350	2	persistent	2	14	34
GCA_000258285.1_ASM25828v1_genomic_CDS_3581	AJKG01000074.1	42639	43106	+	GCA_001036075.1_ASM103607v1_genomic_CDS_1794	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3582	AJKG01000074.1	43157	44428	+	GCA_001465155.1_ASM146515v1_genomic_CDS_3944	1	shell	1	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3583	AJKG01000074.1	44425	44892	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_5924	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3584	AJKG01000074.1	44865	46106	-	GCA_001465155.1_ASM146515v1_genomic_CDS_3946	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3585	AJKG01000074.1	46156	46809	-	GCA_000733615.1_ASM73361v1_genomic_CDS_2836	1	shell	1	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3586	AJKG01000074.1	47013	47492	+	GCA_000467005.1_ASM46700v1_genomic_CDS_1274	1	persistent	1	2	16
GCA_000258285.1_ASM25828v1_genomic_CDS_3587	AJKG01000074.1	47515	49794	+	GCA_000335395.3_ASM33539v3_genomic_CDS_0317	1	persistent	1	4	19
GCA_000258285.1_ASM25828v1_genomic_CDS_3588	AJKG01000074.1	49913	50950	+	GCA_000572265.1_PA01_BK1_genomic_CDS_4500	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3589	AJKG01000074.1	50954	51709	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_0625	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3590	AJKG01000074.1	51831	52634	+	GCA_000825745.1_PAE221_genomic_CDS_4434	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_3591	AJKG01000074.1	52644	53444	+	GCA_000733635.1_ASM73363v1_genomic_CDS_3847	1	shell	1	5	5
GCA_000258285.1_ASM25828v1_genomic_CDS_3592	AJKG01000074.1	53650	54444	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_0512	1	shell	3	6	8
GCA_000258285.1_ASM25828v1_genomic_CDS_3593	AJKG01000074.1	54471	55268	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_0629	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3594	AJKG01000074.1	55303	56682	-	GCA_000412735.1_pagenome_genomic_CDS_0367	1	shell	0	4	5
GCA_000258285.1_ASM25828v1_genomic_CDS_3595	AJKG01000074.1	56675	58060	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_4388	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3596	AJKG01000074.1	58252	58614	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_5947	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3597	AJKG01000074.1	58651	59802	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_0508	1	shell	0	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_3598	AJKG01000074.1	60012	61103	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_4512	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_3599	AJKG01000074.1	61100	62140	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_1744	1	shell	0	4	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3600	AJKG01000074.1	62223	62729	+	GCA_001605875.1_ASM160587v1_genomic_CDS_1021	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3601	AJKG01000074.1	62745	63218	-	GCA_001605875.1_ASM160587v1_genomic_CDS_1022	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3602	AJKG01000074.1	63357	64742	-	GCA_001036075.1_ASM103607v1_genomic_CDS_0808	1	shell	3	1	12
GCA_000258285.1_ASM25828v1_genomic_CDS_3603	AJKG01000074.1	64972	66810	-	GCA_000467025.1_ASM46702v1_genomic_CDS_2771	1	persistent	3	3	48
GCA_000258285.1_ASM25828v1_genomic_CDS_3604	AJKG01000074.1	67138	68334	-	GCA_000467025.1_ASM46702v1_genomic_CDS_6916	1	persistent	2	3	33
GCA_000258285.1_ASM25828v1_genomic_CDS_3605	AJKG01000074.1	68407	68946	-	GCA_001036075.1_ASM103607v1_genomic_CDS_0805	1	shell	2	0	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3606	AJKG01000074.1	69108	69986	+	GCA_001036075.1_ASM103607v1_genomic_CDS_0804	1	persistent	2	2	18
GCA_000258285.1_ASM25828v1_genomic_CDS_3607	AJKG01000074.1	70045	70857	+	GCA_000801775.1_PfAU2989_genomic_CDS_4723	1	persistent	2	2	25
GCA_000258285.1_ASM25828v1_genomic_CDS_3608	AJKG01000074.1	70934	71512	+	GCA_000152525.1_ASM15252v1_genomic_CDS_3626	1	shell	1	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3609	AJKG01000074.1	71595	71939	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_4973	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3610	AJKG01000074.1	72209	73195	+	GCA_000987945.1_ASM98794v1_genomic_CDS_5591	1	shell	0	4	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3611	AJKG01000074.1	73300	75033	-	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_6234	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3612	AJKG01000074.1	75161	75412	-	GCA_001467325.1_ASM146732v1_genomic_CDS_1095	1	persistent	2	2	17
GCA_000258285.1_ASM25828v1_genomic_CDS_3613	AJKG01000074.1	75533	76012	-	GCA_000962895.1_ASM96289v1_genomic_CDS_4762	1	persistent	2	2	19
GCA_000258285.1_ASM25828v1_genomic_CDS_3614	AJKG01000074.1	76164	77759	-	GCA_001269555.1_ASM126955v1_genomic_CDS_5526	1	persistent	1	2	8
GCA_000258285.1_ASM25828v1_genomic_CDS_3615	AJKG01000074.1	77815	78363	-	GCA_001465155.1_ASM146515v1_genomic_CDS_3978	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3616	AJKG01000074.1	78418	79848	-	GCA_001465155.1_ASM146515v1_genomic_CDS_3979	1	shell	0	2	8
GCA_000258285.1_ASM25828v1_genomic_CDS_3617	AJKG01000074.1	80137	80784	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_0391	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3618	AJKG01000074.1	80769	81179	-	GCA_000572265.1_PA01_BK1_genomic_CDS_4534	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3619	AJKG01000074.1	81242	82240	-	GCA_000572265.1_PA01_BK1_genomic_CDS_4535	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3620	AJKG01000074.1	82277	82843	-	GCA_000335395.3_ASM33539v3_genomic_CDS_0352	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3621	AJKG01000074.1	82846	83442	-	GCA_000496325.1_MDRPA05_genomic_CDS_4930	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3622	AJKG01000074.1	83442	84929	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_0396	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3623	AJKG01000074.1	84922	86292	-	GCA_000733615.1_ASM73361v1_genomic_CDS_8296	1	shell	0	3	5
GCA_000258285.1_ASM25828v1_genomic_CDS_3624	AJKG01000074.1	86440	87792	+	GCA_000412735.1_pagenome_genomic_CDS_0398	1	shell	1	3	7
GCA_000258285.1_ASM25828v1_genomic_CDS_3625	AJKG01000074.1	87789	88460	+	GCA_002208585.1_ASM220858v1_genomic_CDS_6535	1	persistent	1	5	15
GCA_000258285.1_ASM25828v1_genomic_CDS_3626	AJKG01000074.1	88460	89467	+	GCA_001547575.1_ASM154757v1_genomic_CDS_0920	1	shell	2	0	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3627	AJKG01000074.1	89581	90435	+	GCA_001828735.1_ASM182873v1_genomic_CDS_0804	1	persistent	1	3	26
GCA_000258285.1_ASM25828v1_genomic_CDS_3628	AJKG01000074.1	90500	91105	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_5979	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3629	AJKG01000074.1	91110	91841	-	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_4480	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3630	AJKG01000074.1	91878	92255	+	GCA_000962895.1_ASM96289v1_genomic_CDS_4738	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3631	AJKG01000074.1	92358	92558	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_0399	1	persistent	1	2	10
GCA_000258285.1_ASM25828v1_genomic_CDS_3632	AJKG01000074.1	92617	93414	+	GCA_001830395.1_ASM183039v1_genomic_CDS_1717	1	persistent	2	1	9
GCA_000258285.1_ASM25828v1_genomic_CDS_3633	AJKG01000074.1	93505	94239	+	GCA_001010525.1_ASM101052v1_genomic_CDS_4185	1	persistent	1	4	11
GCA_000258285.1_ASM25828v1_genomic_CDS_3634	AJKG01000074.1	94402	95748	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_0469	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3635	AJKG01000074.1	95761	96018	-	GCA_000531435.1_PA38182_genomic_CDS_0450	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3636	AJKG01000074.1	96080	96403	-	GCA_001036075.1_ASM103607v1_genomic_CDS_0089	1	shell	2	4	7
GCA_000258285.1_ASM25828v1_genomic_CDS_3637	AJKG01000074.1	96484	97638	-	GCA_002256045.1_ASM225604v1_genomic_CDS_2992	1	shell	2	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_3638	AJKG01000074.1	97759	98352	-	GCA_000467005.1_ASM46700v1_genomic_CDS_3941	1	persistent	2	4	17
GCA_000258285.1_ASM25828v1_genomic_CDS_3639	AJKG01000074.1	98349	98768	-	GCA_001921095.1_TRN6622_genomic_CDS_0686	1	shell	2	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3640	AJKG01000074.1	98900	99520	-	GCA_000152525.1_ASM15252v1_genomic_CDS_3594	1	persistent	2	2	17
GCA_000258285.1_ASM25828v1_genomic_CDS_3641	AJKG01000074.1	99528	100667	-	GCA_000733635.1_ASM73363v1_genomic_CDS_4969	1	persistent	1	3	14
GCA_000258285.1_ASM25828v1_genomic_CDS_3642	AJKG01000074.1	100756	102723	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5006	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3643	AJKG01000074.1	102831	103001	-	GCA_000335395.3_ASM33539v3_genomic_CDS_0376	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3644	AJKG01000074.1	103124	103717	-	GCA_000335395.3_ASM33539v3_genomic_CDS_0377	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_3645	AJKG01000074.1	103728	104549	-	GCA_001036075.1_ASM103607v1_genomic_CDS_0098	1	shell	2	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3646	AJKG01000074.1	104561	105253	-	GCA_000285955.1_ASM28595v1_genomic_CDS_2911	1	persistent	1	4	18
GCA_000258285.1_ASM25828v1_genomic_CDS_3647	AJKG01000074.1	105468	106502	+	GCA_000467005.1_ASM46700v1_genomic_CDS_3948	1	persistent	1	4	9
GCA_000258285.1_ASM25828v1_genomic_CDS_3648	AJKG01000074.1	106680	107828	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_0467	1	shell	2	1	6
GCA_000258285.1_ASM25828v1_genomic_CDS_3649	AJKG01000074.1	107836	108735	-	GCA_000496325.1_MDRPA05_genomic_CDS_2850	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_3650	AJKG01000074.1	108890	109294	+	GCA_000496325.1_MDRPA05_genomic_CDS_2851	1	persistent	3	5	10
GCA_000258285.1_ASM25828v1_genomic_CDS_3651	AJKG01000074.1	109537	110910	+	GCA_000825745.1_PAE221_genomic_CDS_4373	1	shell	2	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3652	AJKG01000074.1	110907	112091	+	GCA_000825745.1_PAE221_genomic_CDS_4372	1	shell	3	2	11
GCA_000258285.1_ASM25828v1_genomic_CDS_3653	AJKG01000074.1	112318	113589	-	GCA_001269555.1_ASM126955v1_genomic_CDS_5493	1	persistent	4	3	9
GCA_000258285.1_ASM25828v1_genomic_CDS_3654	AJKG01000074.1	113586	114590	-	GCA_001400995.1_PrhICMP9756_genomic_CDS_3505	1	persistent	2	2	20
GCA_000258285.1_ASM25828v1_genomic_CDS_3655	AJKG01000074.1	114614	115126	-	GCA_000825745.1_PAE221_genomic_CDS_4369	1	shell	1	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3656	AJKG01000074.1	115238	115672	-	GCA_000987945.1_ASM98794v1_genomic_CDS_0013	1	shell	1	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_3657	AJKG01000074.1	115672	116241	-	GCA_001045515.1_ASM104551v1_genomic_CDS_1364	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3658	AJKG01000074.1	116290	117183	-	GCA_000412735.1_pagenome_genomic_CDS_0431	1	shell	1	1	6
GCA_000258285.1_ASM25828v1_genomic_CDS_3659	AJKG01000074.1	117330	118283	-	GCA_001269555.1_ASM126955v1_genomic_CDS_5487	1	persistent	1	2	18
GCA_000258285.1_ASM25828v1_genomic_CDS_3660	AJKG01000074.1	118538	118945	+	GCA_000497835.1_L18_assembly_1.0_genomic_CDS_3855	1	persistent	2	0	8
GCA_000258285.1_ASM25828v1_genomic_CDS_3661	AJKG01000074.1	118992	119357	+	GCA_002010815.1_ASM201081v1_genomic_CDS_2588	1	persistent	3	2	9
GCA_000258285.1_ASM25828v1_genomic_CDS_3662	AJKG01000074.1	119408	119944	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_1681	1	persistent	2	0	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3663	AJKG01000074.1	120029	122077	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_0431	1	persistent	2	5	29
GCA_000258285.1_ASM25828v1_genomic_CDS_3664	AJKG01000074.1	122138	123013	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_0432	1	shell	1	1	3
GCA_000258285.1_ASM25828v1_genomic_CDS_3665	AJKG01000074.1	123025	130443	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_0433	1	shell	0	4	8
GCA_000258285.1_ASM25828v1_genomic_CDS_3666	AJKG01000074.1	130436	131467	+	GCA_001010525.1_ASM101052v1_genomic_CDS_1587	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3667	AJKG01000074.1	131464	131970	+	GCA_001010525.1_ASM101052v1_genomic_CDS_1588	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3668	AJKG01000074.1	131978	132772	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_0433	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3669	AJKG01000074.1	132848	133459	+	GCA_001990445.1_ASM199044v1_genomic_CDS_3538	1	shell	1	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3670	AJKG01000074.1	133467	134840	-	GCA_000152525.1_ASM15252v1_genomic_CDS_3563	1	shell	1	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_3671	AJKG01000074.1	134917	135639	-	GCA_001465025.1_Pseudomonas_sp._Ga0074129_genomic_CDS_3141	1	persistent	2	5	12
GCA_000258285.1_ASM25828v1_genomic_CDS_3672	AJKG01000074.1	135732	137135	-	GCA_000801775.1_PfAU2989_genomic_CDS_4659	1	persistent	1	3	20
GCA_000258285.1_ASM25828v1_genomic_CDS_3673	AJKG01000074.1	137309	138799	+	GCA_000733615.1_ASM73361v1_genomic_CDS_1208	1	shell	1	1	1
GCA_000258285.1_ASM25828v1_genomic_CDS_3674	AJKG01000074.1	138980	139549	+	GCA_000258285.1_ASM25828v1_genomic_CDS_3674	1	shell	0	2	3
